,anime_id,name,genre,type,episodes,rating,members
10524,17201,Toki no Daichi: Hana no Oukoku no Majo,"Adventure, Fantasy",OVA,3.0,6.0,71
10525,19513,Toki-iro Kaima,"Horror, Shounen",OVA,4.0,5.13,97
10526,23407,Toki: Kono Hoshi no Mirai wo Mitsumete,"Drama, Historical",Special,2.0,5.57,60
10527,32799,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",OVA,1.0,5.0,44
10528,29473,Toko-chan Chokkin,"Adventure, Historical, Kids, Slice of Life",TV,3.0,6.67,37
10529,26275,Tokugawa Iemitsu to Edo Bakufu,"Drama, Historical, Kids, Samurai",OVA,1.0,6.33,50
10530,33525,Tokyo 2164,Sci-Fi,ONA,1.0,3.27,59
10531,29780,Tokyo Fantasia,"Dementia, Music",Movie,1.0,5.04,95
10532,33533,Tokyo Onlypic,"Comedy, Parody, Sports",Movie,1.0,6.33,29
10533,33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1.0,5.0,45
10534,25069,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",Special,2.0,6.16,133
10535,13457,Tomodachi 8-nin,Comedy,TV,inf,5.42,125
10536,29209,Tomodachi de Iyou ne,"Kids, Slice of Life",TV,26.0,7.5,40
10537,26287,Tomoko-chan to Watashi,"Comedy, Kids, School",OVA,1.0,6.8,52
10538,10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13.0,6.54,63
10539,20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",TV,60.0,6.33,95
10540,9825,Tonari no Tokoro,Comedy,OVA,1.0,6.78,126
10541,6730,Tonde Mon Pe,Kids,TV,42.0,6.94,120
10542,33702,Tong Zhi Zhe,"Adventure, Horror",ONA,10.0,6.5,85
10543,12657,Tongari Boushi no Memole: Marielle no Housekibako,"Fantasy, Magic, Shoujo",OVA,1.0,6.4,185
10544,32855,Tonight,Music,Music,1.0,4.85,91
10545,30135,Topo Gigio no Botan Sensou,"Historical, Kids",Movie,1.0,5.0,52
10546,23769,Toppuku Kyousou Kyoku,"Comedy, Shounen",OVA,2.0,5.54,63
10547,21711,Torero Kamomiro,"Kids, Music",Music,1.0,3.46,103
10548,32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,inf,5.92,127
10549,6124,Toshishun,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1.0,6.3,92
10550,5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",TV,25.0,6.57,255
10551,29073,Tottori U-turn,Sports,Special,1.0,4.26,91
10552,28685,Tough Guy!,"Action, Comedy",Movie,1.0,4.91,61
10553,2366,Touma Kishinden Oni,Supernatural,TV,25.0,6.4,303
10554,29667,Toumei Ningen,Dementia,Movie,1.0,4.11,97
10555,10812,Toumei Shounen Tantei Akira,"Action, Shounen",Special,1.0,6.05,129
10556,32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1.0,3.82,83
10557,18137,Train Heroes,Kids,TV,26.0,6.1,164
10558,22131,Train Heroes Movie,Kids,Movie,1.0,6.25,61
10559,25079,Trapp Ikka Monogatari Specials,"Drama, Historical, Music, Romance",Special,2.0,6.73,132
10560,20087,Treasure Gaust,Game,TV,5.0,3.82,96
10561,12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,4.0,3.64,115
10562,21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8.0,5.0,73
10563,6917,Tsuideni Tonchinkan,Comedy,TV,43.0,7.13,189
10564,29649,Tsuiseki,Dementia,Movie,1.0,4.4,81
10565,12905,Tsuki ga Noboru made ni,"Drama, Historical",OVA,1.0,5.88,133
10566,15139,Tsuki no Miya no Oujo-sama,Kids,Movie,1.0,4.79,130
10567,33691,Tsukiyo to Megane,Fantasy,Movie,1.0,4.67,39
10568,32861,Tsukiyomi,Music,Music,1.0,4.73,86
10569,32598,Tsukushi no Iwai,Historical,OVA,1.0,6.5,37
10570,29479,Tsunagaru Animal,Kids,Special,1.0,5.4,39
10571,5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,36.0,6.78,149
10572,29929,Tsuru no Ongaeshi,Kids,Movie,1.0,4.56,70
10573,28023,Tsuru no Sugomori,Kids,Movie,1.0,8.5,46
10574,9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",TV,49.0,5.54,89
10575,12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1.0,7.09,120
10576,10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, School, Shounen, Slice of Life",Movie,1.0,6.73,107
10577,6273,Tsuyu no Hito Shizuku,Historical,OVA,1.0,6.5,181
10578,32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,4.0,5.43,39
10579,19555,Ttoli Janggun,"Action, Drama, Shounen",Movie,1.0,4.7,61
10580,32889,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,1.0,5.33,50
10581,32890,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,1.0,6.0,57
10582,19311,Turuturutu Narongi,"Adventure, Kids",TV,52.0,6.25,67
10583,12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,1.0,5.2,89
10584,4131,Twin Bee Paradise,"Action, Adventure",OVA,4.0,6.66,176
10585,23537,Two Down Full Base,"Kids, Sports",Special,1.0,6.38,57
10586,12899,Ucchare Goshogawara,"Martial Arts, School, Shounen, Sports",OVA,1.0,5.83,152
10587,3975,Uchi no 3 Shimai,"Comedy, Slice of Life",TV,141.0,6.68,265
10588,6989,Uchuu Ace,"Action, Adventure, Sci-Fi",TV,52.0,6.27,154
10589,21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1.0,5.63,276
10590,29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",Special,1.0,5.42,106
10591,10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26.0,6.6,229
10592,33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4.0,3.82,70
10593,12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44.0,6.54,138
10594,12887,Uchuu Shounen Soran,"Action, Adventure, Sci-Fi",TV,96.0,6.22,122
10595,12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,1.0,5.67,84
10596,19985,Uchuujin Pipi,Kids,TV,52.0,5.0,70
10597,26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,1.0,5.67,78
10598,17649,Udauda Yatteru Hima wa Nee!,"Action, Comedy, School, Shounen",OVA,2.0,6.36,122
10599,19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1.0,5.42,68
10600,10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21.0,6.08,144
10601,16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1.0,4.58,63
10602,18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1.0,4.63,57
10603,23641,Ukare Violin,"Fantasy, Kids",Movie,1.0,6.75,61
10604,8345,Ukkari Pénélope,"Comedy, Slice of Life",TV,26.0,6.38,143
10605,34078,Ukkari Pénélope (2013),"Kids, Slice of Life",TV,13.0,7.0,32
10606,8346,Ukkari Pénélope OVA,Fantasy,OVA,2.0,5.93,100
10607,30049,Uli Chingu Kkachi,"School, Slice of Life",Movie,1.0,4.91,42
10608,30054,Uli Sai Jjang-Iya,School,Movie,1.0,5.0,36
10609,10250,Ultra B,"Comedy, Super Power",TV,119.0,5.52,102
10610,10244,Ultra B: Black Hole kara no Dokusaisha BB!!,"Adventure, Comedy",Movie,1.0,5.54,71
10611,25981,Ultra Dino Makera,"Action, Kids",Special,1.0,5.35,62
10612,4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1.0,6.15,133
10613,4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",Movie,1.0,6.3,277
10614,11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",OVA,6.0,5.25,123
10615,8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",TV,26.0,6.92,181
10616,10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,"Kids, Super Power",Movie,1.0,5.39,118
10617,30122,Ultraman M78 Gekijou: Love and Peace,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",Special,1.0,5.31,93
10618,17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,"Action, Sci-Fi, Shounen, Space, Super Power",OVA,1.0,6.56,147
10619,34453,Uma Musume: Pretty Derby,Action,ONA,1.0,6.64,75
10620,12835,Umeboshi Denka,"Comedy, Slice of Life",TV,26.0,6.53,92
10621,12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1.0,6.38,78
10622,16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",Movie,1.0,6.38,79
10623,30977,Umi no Koumori,"Drama, Kids",OVA,1.0,6.0,32
10624,20225,Umigame to Shounen,"Drama, Historical",Special,1.0,6.55,90
10625,34038,Umihiko Yamahiko,"Fantasy, Historical",Movie,1.0,6.0,37
10626,32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1.0,2.72,53
10627,32580,Uniminipet,"Adventure, Fantasy",TV,26.0,6.75,35
10628,6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",TV,13.0,3.25,300
10629,33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13.0,6.2,52
10630,29800,Urameshi Denwa,Kids,Movie,1.0,4.02,94
10631,30973,Urashima Tarou (1952),Historical,Movie,1.0,4.58,106
10632,29917,Uriko-hime to Amanojaku,Demons,Movie,1.0,4.41,71
10633,4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",TV,156.0,5.78,141
10634,32639,Usaband,Music,ONA,1.0,4.32,41
10635,21713,Usagi no Mofy,Kids,ONA,13.0,5.36,72
10636,29153,Usagi to Kame (Music),Music,Music,1.0,4.22,83
10637,30931,Usagi to Kame no Koutsuu Anzen,"Drama, Fantasy, Kids",OVA,1.0,6.0,33
10638,6522,Usahana: Yumemiru Ballerina,Kids,Special,7.0,5.76,125
10639,30863,Usalullaby,Dementia,Movie,1.0,4.0,80
10640,33787,Usamaru,Comedy,ONA,12.0,5.0,54
10641,32637,Usawaltz,"Dementia, Music",ONA,1.0,4.67,60
10642,12833,Ushiro no Hyakutarou,"Horror, School, Supernatural",OVA,2.0,5.85,89
10643,27851,Ushiro no Seki no Ochiai-kun,"Kids, School",OVA,1.0,5.67,55
10644,13303,Usogui,"Game, Psychological, Seinen",OVA,1.0,5.64,867
10645,30941,Utsukushii Message,"Drama, Kids",OVA,1.0,8.33,37
10646,5921,Utsunomiko,"Adventure, Demons, Fantasy",Movie,1.0,6.35,298
10647,6528,Utsurun Desu.,Comedy,OVA,3.0,6.41,177
10648,30131,Uwabaki Cook,Kids,TV,13.0,4.57,67
10649,30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125.0,4.6,90
10650,25599,Vampiyan Kids Promotion,"Comedy, Fantasy, Kids",Special,1.0,4.29,69
10651,25597,Vampiyan Kids Specials,"Comedy, Fantasy, Kids",Special,3.0,6.13,77
10652,31269,Venus,Dementia,Movie,1.0,3.49,97
10653,30029,Video Ehonkan Sekai Meisaku Douwa,"Adventure, Comedy, Fantasy, Historical, Kids, Magic, Sci-Fi, Space, Supernatural",OVA,26.0,5.57,66
10654,16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,1.0,4.17,69
10655,22561,Virtual Star 2000,Action,OVA,6.0,5.43,75
10656,18627,Visitor,Sci-Fi,Special,1.0,4.27,108
10657,33083,Wa Wa Wa Wappi-chan,Kids,TV,26.0,4.75,30
10658,33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26.0,5.67,28
10659,24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"Comedy, Slice of Life",Special,1.0,7.5,62
10660,20145,Wagahai wa Neko de Aru,"Comedy, Historical, Slice of Life",Special,1.0,6.23,102
10661,23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,"Drama, Historical, School, Slice of Life",Special,2.0,6.36,138
10662,31476,Wake up!! Tamala,"Fantasy, Psychological",Movie,1.0,5.54,123
10663,33124,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,1.0,4.2,59
10664,17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24.0,5.33,90
10665,31266,Wall,Dementia,Movie,1.0,3.76,95
10666,9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1.0,6.12,200
10667,4544,Wanghu Sim Cheong,Fantasy,Movie,1.0,7.9,302
10668,2708,Wankorobee,"Comedy, Fantasy, Kids",TV,26.0,5.71,95
10669,12139,Wanpaku Tanteidan,"Action, Mystery",TV,35.0,6.56,158
10670,6868,Wansa-kun,Comedy,TV,26.0,6.13,171
10671,21161,Wansa-kun OVA,"Comedy, Kids",OVA,1.0,6.57,62
10672,33916,Wanwanwan Coin,Comedy,ONA,15.0,4.56,37
10673,29747,Warai no Show Gakkou,"Comedy, Kids",TV,20.0,6.0,38
10674,30083,Warenai Tamago,"Comedy, Kids, Music",Music,1.0,4.44,74
10675,22219,Warera Salaryman Tou,"Comedy, Slice of Life",TV,26.0,8.67,57
10676,33791,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,1.0,5.04,74
10677,22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,10.0,5.92,209
10678,29099,Washimo 2nd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,24.0,5.45,86
10679,30875,Washimo 3rd Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,44.0,5.5,69
10680,33099,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,inf,5.6,64
10681,29867,Wasurerareta Ningyou,Kids,Movie,1.0,4.44,94
10682,30974,Wasurerumonka!,"Drama, Kids",OVA,1.0,6.0,42
10683,29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2.0,6.48,112
10684,30085,Watashi no Kamifuusen,"Kids, Music",Music,1.0,4.11,76
10685,30207,Watashi wa Tofu Desu,"Kids, Music",Music,1.0,4.46,55
10686,22279,Watashitachi no Kurashi to Doboku,"Historical, Kids, Samurai",OVA,3.0,6.0,71
10687,33776,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,inf,5.85,323
10688,22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,"Comedy, Kids",OVA,1.0,6.17,56
10689,9952,Wei Qi Shao Nian,"Game, Historical",TV,26.0,6.4,196
10690,19839,Wei Qi Shao Nian 2,"Game, Historical",TV,26.0,8.22,86
10691,12005,What&#039;s Michael?,Comedy,OVA,1.0,5.71,173
10692,12039,What&#039;s Michael? (TV),Comedy,TV,45.0,7.13,208
10693,12037,What&#039;s Michael? 2,Comedy,OVA,1.0,6.14,101
10694,25173,Where is Mama,Kids,Movie,1.0,5.57,130
10695,31925,White Tree,"Music, Romance",Music,1.0,5.18,104
10696,33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1.0,3.68,49
10697,15977,Winner,"Kids, Music, School, Sports",Music,1.0,4.76,117
10698,31696,Witch Village Story,Slice of Life,TV,24.0,4.71,42
10699,31697,Witch Village Story Specials,Slice of Life,Special,2.0,4.29,34
10700,33357,Wo Jiao Bai Xiaofei,"Action, Comedy, Horror",ONA,39.0,7.2,163
10701,29986,Women,Dementia,Movie,1.0,3.89,56
10702,33866,Wonder,"Music, Space",Music,1.0,3.85,60
10703,4088,Wonder 3,"Action, Adventure, Comedy, Sci-Fi",TV,52.0,6.73,260
10704,30767,Wonder 3 Pilot,"Action, Adventure, Comedy, Sci-Fi",Special,1.0,6.36,63
10705,12809,Wonder Bebil-kun,"Comedy, Fantasy",TV,30.0,6.78,72
10706,12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,1.0,5.36,90
10707,7419,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",TV,50.0,6.32,145
10708,33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,inf,7.18,121
10709,31701,Wu Lan Qi Qi Ge,"Historical, Kids",TV,26.0,6.25,54
10710,12091,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",TV,25.0,5.94,199
10711,29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1.0,4.28,77
10712,22757,X Maiden,"Comedy, School, Slice of Life",ONA,8.0,4.58,372
10713,24839,X Maiden: Izakaya Tamaki,Comedy,ONA,7.0,4.21,100
10714,5303,Xabungle Graffiti,Mecha,Movie,1.0,5.33,248
10715,12799,Xevious,"Action, Adventure, Sci-Fi, Space",Movie,1.0,5.73,184
10716,31150,Xi Yang Yang Yu Hui Tai Lang,"Adventure, Comedy, Kids",TV,inf,5.87,72
10717,9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,1.0,5.26,143
10718,18491,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,"Adventure, Comedy, Kids",Movie,1.0,5.26,103
10719,6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,1.0,5.16,152
10720,18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,"Adventure, Comedy, Kids",Movie,1.0,5.74,103
10721,32230,Xi You Ji,"Adventure, Fantasy",TV,52.0,8.07,89
10722,9822,Xiang Qi Master,Game,TV,26.0,6.33,252
10723,32751,Xiao Men Shen,"Comedy, Fantasy",Movie,1.0,7.3,134
10724,31700,Xiao Taiji,"Action, Kids, Martial Arts",TV,14.0,5.86,45
10725,32933,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,1.0,4.0,50
10726,30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"Adventure, Kids",TV,26.0,6.33,45
10727,32807,Xiong Chu Mo,"Comedy, Kids",TV,104.0,5.67,39
10728,32820,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,52.0,6.33,35
10729,32819,Xiong Chu Mo Zhi Conglin Zhongdongyuan,"Comedy, Kids",TV,104.0,5.67,35
10730,32821,Xiong Chu Mo Zhi Dongri Le Fantian,"Comedy, Kids",TV,52.0,5.67,35
10731,32808,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,1.0,4.0,40
10732,32818,Xiong Chu Mo Zhi Huanqiu Da Maoxian,"Comedy, Kids",TV,104.0,6.33,36
10733,32809,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",Movie,1.0,5.67,50
10734,24603,Xiongmao Monogatari TaoTao,"Comedy, Fantasy, Kids",Movie,1.0,5.89,94
10735,32269,Xiyue Qi Tong,"Action, Adventure, Fantasy",Movie,1.0,4.78,45
10736,32270,Xiyue Qi Tong (2006),"Action, Adventure, Fantasy",Movie,1.0,5.38,43
10737,31348,Xue Haizi,"Fantasy, Kids",Movie,1.0,6.6,51
10738,33744,Yahabe,"Game, Shounen, Supernatural",OVA,1.0,5.0,34
10739,12795,Yajikita Gakuen Douchuuki,"Adventure, Martial Arts, School, Shoujo",OVA,2.0,5.91,255
10740,15815,"Yakeato no, Okashi no Ki","Drama, Kids",Special,1.0,6.92,88
10741,29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1.0,5.97,190
10742,26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",OVA,1.0,9.25,53
10743,31177,Yakyuubu Aruaru,Sports,TV,3.0,4.0,149
10744,10554,Yakyuukyou no Uta,"Action, Drama, Sports",TV,25.0,7.15,292
10745,10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Drama, Sports",Movie,1.0,6.35,112
10746,20205,Yama ni Kagayaku: Guide-ken Heiji Gou,"Drama, Slice of Life",Special,1.0,6.2,67
10747,30165,Yamaguchi Sanchi no Tsutomu-kun,"Kids, Music, Romance",Music,1.0,4.15,97
10748,30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,"Drama, Kids",OVA,1.0,6.0,56
10749,28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",OVA,1.0,8.67,40
10750,23765,Yamiyo no Jidaigeki,"Historical, Horror",Special,2.0,4.27,89
10751,23767,Yamiyo no Jidaigeki (OVA),"Historical, Horror",OVA,2.0,4.33,74
10752,17471,Yanase Takashi Märchen Gekijou,Kids,OVA,30.0,7.0,68
10753,12793,Yanbo Ninbo Tonbo,Fantasy,TV,39.0,5.82,74
10754,30116,Yancharu Moncha,Kids,TV,80.0,7.33,38
10755,32642,Yanesenondo,Music,ONA,1.0,4.07,59
10756,12791,Yankee Reppuu-tai,"Adventure, Drama, Shounen",OVA,6.0,5.88,110
10757,32916,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,inf,3.75,36
10758,10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26.0,6.36,163
10759,10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26.0,6.38,109
10760,18817,Yasai no Yousei: Quiz Gekijou,"Comedy, Kids",Movie,1.0,6.0,87
10761,33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17.0,4.44,369
10762,30969,Yasashii Ookami,Kids,OVA,1.0,4.0,36
10763,33908,Yasoukyoku,Music,Music,1.0,5.14,82
10764,25749,Yatterman Specials,"Adventure, Comedy, Parody",Special,2.0,6.48,208
10765,29739,Yatterman x Toshiba,Comedy,Special,1.0,4.32,144
10766,5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",TV,14.0,6.5,141
10767,21277,Yawaraka Atom,"Comedy, Parody",ONA,7.0,4.5,69
10768,21275,Yawaraka Sensha,Comedy,ONA,53.0,4.0,85
10769,7646,Yawarakame♥,"Comedy, Kids",ONA,26.0,5.08,276
10770,29970,Yell,Music,Music,1.0,5.46,55
10771,28201,Yeonghongibyeong Lazenca,"Action, Adventure, Mecha, Sci-Fi",TV,13.0,5.45,93
10772,25589,Yeongsimi,"Comedy, Kids, School, Slice of Life",TV,13.0,6.5,53
10773,33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13.0,7.25,61
10774,20227,Yocchan no Biidama,"Drama, Historical",Special,1.0,7.5,61
10775,33777,Yodomi no Sakagi,Drama,Special,1.0,5.82,69
10776,25815,Yokohama Bakkure-tai,"Action, Comedy, Romance, Shounen",OVA,4.0,7.5,83
10777,10113,Yokohama Meibutsu: Otoko Katayama-gumi!,"Action, School, Shounen",OVA,2.0,6.53,150
10778,27467,Yoligongju Loopy,"Kids, Magic",TV,6.0,5.47,62
10779,33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26.0,8.0,78
10780,33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,26.0,7.0,47
10781,32920,Yongshi,"Historical, Martial Arts",Movie,1.0,6.67,46
10782,31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8.0,5.33,45
10783,26113,Yooidon!,"Drama, Kids",OVA,1.0,7.5,42
10784,12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47.0,5.62,88
10785,31170,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,1.0,4.78,60
10786,23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",TV,25.0,8.0,153
10787,7625,Yousei Dick,"Fantasy, Kids",TV,26.0,5.78,184
10788,21129,Youtai Nuhai Zai Shanghai,"Historical, Kids, Shoujo",Movie,1.0,7.0,94
10789,12771,Youyou no Neko Tsumami,"Comedy, Slice of Life",TV,130.0,6.09,102
10790,24981,Yowamushi Chinsengumi,"Comedy, Kids",Movie,1.0,5.75,74
10791,30119,Yowamushi Monsters,Kids,TV,inf,6.33,85
10792,30169,Yubikiri,Music,Music,1.0,4.54,75
10793,15657,Yuke! Shouei-kun,Comedy,ONA,6.0,3.67,86
10794,28055,Yuki no Yo no Yume,Drama,Movie,1.0,4.79,125
10795,30957,Yukidaruma,"Fantasy, Historical",Movie,1.0,6.6,51
10796,31872,Yukidaruma Kazoku,"Kids, Music",Music,1.0,5.25,40
10797,23345,Yukiguni no Oujisama,Slice of Life,Movie,1.0,7.0,62
10798,15141,Yukiwatari,Fantasy,Movie,1.0,6.13,130
10799,33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,1.0,8.0,35
10800,3500,"Yume Miru, Anime: on-chan",Comedy,TV,26.0,7.0,116
10801,24575,Yume no Jidousha,Cars,Movie,1.0,5.6,66
10802,26097,Yume no Tsuzuki,"Drama, Kids",OVA,1.0,8.67,53
10803,30213,Yume Utsutsu,Dementia,Movie,1.0,4.4,65
10804,5841,Yume wo Kanaeru Zou,Comedy,TV,12.0,5.92,160
10805,26307,"Yume, Sora Takaku","Drama, Kids",OVA,1.0,7.0,43
10806,12769,Yumemakura Baku Twilight Gekijou,"Horror, Psychological",OVA,4.0,5.14,307
10807,29812,Yumemi Douji,Drama,Movie,1.0,5.27,79
10808,33846,Yurugaro,"Comedy, Fantasy",Special,inf,4.74,153
10809,29751,Yurumi to Shimeru,"Comedy, Sci-Fi",ONA,1.0,5.25,55
10810,32850,Yuu no Mahou,Music,Music,1.0,4.48,66
10811,30998,Yuujou no Kickoff,"Drama, Kids, Sports",OVA,1.0,6.0,35
10812,30763,Yuuki no Omamori,"Drama, Kids",OVA,1.0,6.42,101
10813,12767,Yuusei Kamen,Sci-Fi,TV,39.0,6.44,103
10814,6448,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",TV,52.0,6.49,242
10815,18983,Yuuto-kun ga Iku,"Kids, Sports",TV,26.0,3.83,93
10816,22197,Yuuto-kun ga Iku Movie,"Kids, Sports",Movie,1.0,6.5,60
10817,12765,Yuuyake Banchou,Action,TV,26.0,6.36,109
10818,6272,Zakuro Yashiki,Historical,OVA,1.0,6.21,531
10819,31838,Ze Tian Ji,"Action, Adventure, Fantasy",ONA,13.0,6.8,180
10820,33048,Zegapain ADP,"Action, Mecha, Romance, Sci-Fi",Movie,1.0,6.35,1859
10821,30211,Zenchuu Maite,Dementia,Movie,1.0,4.27,73
10822,5821,Zenmai Zamurai,"Comedy, Kids",TV,30.0,6.44,152
10823,4790,Zeno: Kagirinaki Ai ni,"Drama, Historical",Movie,1.0,6.76,207
10824,33571,Zenryoku Yobikou 5.5 Seminar,"Comedy, Parody, School",ONA,9.0,5.0,46
10825,33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1.0,4.73,62
10826,9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",TV,38.0,6.43,181
10827,9522,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",TV,28.0,5.23,137
10828,5234,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",TV,13.0,6.22,284
10829,23313,Zettai Zetsumei Dangerous Jiisan,"Comedy, Kids",TV,33.0,5.82,76
10830,10987,Zettai Zetsumei Dangerous Jiisan (2004),"Comedy, Kids",TV,51.0,6.55,135
